gene,neglogpval
OTAU008174-RA,5.73484704985552
OTAU012906-RA,5.73397220631269
OTAU008540-RA,5.7293485592521
OTAU010738-RA,5.72992900769718
OTAU009885-RA,5.7263966804445
OTAU014369-RA,5.72587099042732
OTAU001441-RA,5.71373526166988
OTAU009066-RA,5.71386103963185
OTAU014527-RA,5.71051616767751
OTAU015636-RA,5.70689018775626
OTAU011725-RA,5.69539086455455
OTAU013145-RA,5.69452810465304
OTAU002696-RA,5.6919625790478
OTAU011999-RA,5.68943830575102
OTAU014082-RA,5.69099263350822
OTAU003047-RA,5.68132575426029
OTAU004239-RA,5.68240465273409
OTAU011033-RA,5.6808335952854
OTAU003908-RA,5.67826715990394
OTAU002075-RA,5.67346453328689
OTAU010610-RA,5.66709107133366
OTAU013938-RA,5.66782782446318
OTAU013885-RA,5.65632101242151
OTAU017246-RA,5.65293989424597
OTAU000773-RA,5.64701941434823
OTAU014049-RA,5.64777965729159
OTAU006820-RA,5.636360528276
OTAU015760-RA,5.63416162758168
OTAU000058-RA,5.62125226319316
OTAU001394-RA,5.62683765886401
OTAU006812-RA,5.62393199822215
OTAU008703-RA,5.62277032447038
OTAU013672-RA,5.62196364580604
OTAU014958-RA,5.62073530204333
OTAU006300-RA,5.6161035234229
OTAU008833-RA,5.61127121694339
OTAU017057-RA,5.61272755666344
OTAU009777-RA,5.60427159754791
OTAU004401-RA,5.59874407538795
OTAU004060-RA,5.58162315336586
OTAU013093-RA,5.58198064170706
OTAU002788-RA,5.57860526721954
OTAU015865-RA,5.57756224499608
OTAU005111-RA,5.57496977649127
OTAU012489-RA,5.57415784683266
OTAU008433-RA,5.5710697736522
OTAU016891-RA,5.56846570100374
OTAU001285-RA,5.56319955927016
OTAU005582-RA,5.56375595630312
OTAU015820-RA,5.5659913225084
OTAU005734-RA,5.5581692482431
OTAU001288-RA,5.55644422701413
OTAU010810-RA,5.54642884615286
OTAU000585-RA,5.53512363289873
OTAU002693-RA,5.53621736660691
OTAU007479-RA,5.53526311298022
OTAU015204-RA,5.53932311871842
OTAU001621-RA,5.51757902967374
OTAU005276-RA,5.51632558310761
OTAU003513-RA,5.50760322278281
OTAU006664-RA,5.50699799361959
OTAU010401-RA,5.51079834917946
OTAU016817-RA,5.5078750784343
OTAU001745-RA,5.50111517692557
OTAU003768-RA,5.50073268606654
OTAU001941-RA,5.49820101613888
OTAU007546-RA,5.49609215204397
OTAU016695-RA,5.49244446101671
OTAU006335-RA,5.48925201845246
OTAU013831-RA,5.48601920733899
OTAU011209-RA,5.48451146391833
