CHROM,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OTAU009906-RA,0.151824438,-0.133767354,0.142009802,-0.941958603,0.346213835,NA
OTAU009908-RA,0.086830216,0.002943783,0.121926427,0.024143929,0.980737803,NA
OTAU009940-RA,0.045590255,-0.035456135,0.090074464,-0.393631378,0.693853212,NA
OTAU009941-RA,0.135445036,-0.022798058,0.094455283,-0.241363507,0.809273394,NA
OTAU009968-RA,0.383607793,-0.135348551,0.187741056,-0.720932086,0.470951301,NA
OTAU009972-RA,0.167959077,-0.085241476,0.092594006,-0.920593891,0.357262493,NA
OTAU009973-RA,0.089182831,0.060523533,0.090496929,0.668791013,0.503628801,NA
OTAU009974-RA,0.202770383,-0.04578129,0.16956841,-0.269987137,0.787170149,NA
OTAU010018-RA,0.384707085,-0.211921006,0.237961093,-0.890569983,0.373159909,NA
OTAU010022-RA,0.10451915,-0.201156275,0.158820801,-1.266561263,0.205312211,NA
OTAU010028-RA,0.166902967,-0.004395489,0.094932848,-0.046301036,0.963070313,NA
OTAU010031-RA,0.501098402,-0.419800263,0.242524597,-1.730959531,0.083458983,NA
OTAU010069-RA,0.226849296,0.019159045,0.141175936,0.135710417,0.892050212,NA
OTAU010071-RA,0.602507996,0.197760817,0.154158436,1.282841356,NA,NA
OTAU010072-RA,1.134264365,0.08853055,0.093088359,0.95103782,NA,NA
OTAU010073-RA,0.292673605,0.084584837,0.093152873,0.908021767,NA,NA
OTAU010074-RA,1.152799662,0.126557752,0.126221198,1.002666379,NA,NA
OTAU010078-RA,0.035201134,-0.035262424,0.090157905,-0.391118491,0.695709653,NA
OTAU010111-RA,0.289483263,0.201631866,0.222903637,0.904569655,0.365693418,NA
OTAU010115-RA,0.055117716,-0.001291024,0.090439858,-0.014274948,0.988610626,NA
OTAU010118-RA,0.052711187,-0.03758124,0.09040647,-0.415691929,0.677635448,NA
OTAU010121-RA,0.124617545,-0.004078347,0.090624127,-0.045002881,0.964105012,NA
OTAU010144-RA,0.075657683,-0.022849622,0.090839547,-0.251538262,0.801397984,NA
OTAU010157-RA,0.083364233,-0.174641067,0.155223007,-1.125097823,0.260547584,NA
OTAU010158-RA,0.297932588,-0.327901574,0.209975239,-1.561620191,0.11837749,NA
OTAU010159-RA,0.555427792,-0.185191432,0.227465976,-0.814150036,0.415559004,NA
OTAU010162-RA,0.235294448,-0.047494621,0.189977147,-0.25000176,0.802585988,NA
OTAU010174-RA,0.105074156,-0.028027411,0.156215596,-0.179414936,0.857611904,NA
OTAU010175-RA,0.076748206,0.050606265,0.090216251,0.560943995,0.574835717,NA
OTAU010180-RA,0.218192145,-0.045339296,0.192605883,-0.235399333,0.813898804,NA
OTAU010192-RA,0.231162062,-0.023616986,0.16255656,-0.14528473,0.88448607,NA
OTAU010194-RA,0.462246961,0.132890947,0.227368603,0.584473604,0.55890172,NA
OTAU010200-RA,0.371709234,0.336635163,0.234626557,1.434770076,0.151352628,NA
OTAU010207-RA,0.091921,0.001496247,0.090413627,0.016548907,0.986796485,NA
OTAU010210-RA,0.069529247,0.046195932,0.090380673,0.511126215,0.609262681,NA
OTAU010211-RA,0.055047213,-0.001290744,0.09007089,-0.014330317,0.988566453,NA
OTAU010215-RA,0.342066309,-0.134562718,0.223397681,-0.602346083,0.546943792,NA
OTAU010216-RA,0.08264113,-0.023844442,0.091145555,-0.261608388,0.793623377,NA
OTAU010219-RA,0.035065335,-0.033618877,0.090226977,-0.37260338,0.709443657,NA
OTAU010232-RA,0.173153864,0.123172257,0.16285535,0.756329204,0.449451843,NA
OTAU010233-RA,0.432752472,-0.364430255,0.238025348,-1.531056492,0.125755431,NA
OTAU010270-RA,0.070921947,-0.011998925,0.090339332,-0.132820607,0.894335257,NA
OTAU010278-RA,0.154255291,0.047172667,0.091132749,0.517625861,NA,NA
OTAU010282-RA,0.086586669,0.016012276,0.090216953,0.177486328,0.859126403,NA
OTAU010287-RA,0.119825297,0.072817113,0.09679124,0.75231099,0.45186406,NA
OTAU010288-RA,0.494247662,-0.825964958,0.251187327,-3.288242954,0.001008148,NA
OTAU010291-RA,0.160167571,-0.053960975,0.151074841,-0.357180416,0.720956746,NA
OTAU010294-RA,0.643802145,0.023812654,0.23204292,0.102621765,0.918263168,NA
OTAU010299-RA,0.288474247,-0.136458049,0.172088009,-0.79295501,0.427804035,NA
OTAU010315-RA,0.402719799,-0.27750981,0.249818322,-1.110846503,0.266634426,NA
OTAU010335-RA,0.217824439,0.049681108,0.17535459,0.28331798,0.776933096,NA
OTAU010337-RA,0.248984998,0.041156485,0.15604852,0.263741594,0.791979043,NA
OTAU010342-RA,0.053541246,0.039683082,0.090342516,0.439251462,0.66047934,NA
OTAU010347-RA,0.358001544,0.23278614,0.242966229,0.958100808,0.338011928,NA
OTAU010348-RA,0.289535987,0.252594597,0.223680936,1.129262967,0.258786918,NA
OTAU010393-RA,0.49416463,0.174478482,0.219113876,0.796291341,0.425862717,NA
OTAU010405-RA,0.091578219,0.026600921,0.090523434,0.29385674,0.768867376,NA
OTAU010436-RA,0.119394546,0.085587072,0.170972604,0.500589396,0.616660127,NA
OTAU010437-RA,0.045880459,-0.017899902,0.090311645,-0.198201484,0.842887426,NA
OTAU010456-RA,0.129102606,0.023927427,0.091771619,0.260727964,0.7943023,NA
OTAU010457-RA,0.549296149,0.479366482,0.193186428,2.481367281,0.013087944,NA
OTAU010469-RA,0.044588173,-0.016961484,0.090496948,-0.187426034,0.851326612,NA
OTAU010474-RA,0.447878643,-0.139217854,0.248388426,-0.560484465,0.575149033,NA
OTAU010484-RA,368.8784981,-0.585940435,0.268472595,-2.182496266,NA,NA
OTAU010487-RA,0.358379365,0.199159575,0.213696144,0.931975521,0.351349176,NA
OTAU010488-RA,0.27938055,0.04924887,0.195061488,0.252478696,0.800671079,NA
OTAU010492-RA,0.254082654,0.036672152,0.195368986,0.187707134,0.851106237,NA
OTAU010509-RA,0.071238486,-0.010276664,0.09080775,-0.113169457,0.90989621,NA
OTAU010518-RA,0.175316436,-0.185509101,0.144584598,-1.283048843,0.199474965,NA
OTAU010527-RA,0.490008437,-0.257116929,0.244470269,-1.051730871,0.292923043,NA
OTAU010534-RA,0.248210201,0.053525875,0.128553924,0.416369046,0.677139976,NA
OTAU010537-RA,0.321900412,0.006774535,0.197601737,0.034283781,0.972650858,NA
OTAU010568-RA,0.038094446,-0.043508368,0.090337608,-0.481619652,0.630076163,NA
OTAU010570-RA,0.253300312,-0.126524385,0.170249023,-0.743172457,0.457377276,NA
OTAU010571-RA,0.433808107,0.871278504,0.255841878,3.40553513,0.000660345,NA
OTAU010573-RA,0.34385413,-0.098739588,0.195460726,-0.505163313,0.613444136,NA
OTAU010575-RA,0.077374749,-0.061348432,0.09055224,-0.677492153,0.498093747,NA
OTAU010577-RA,0.156018626,-0.091885214,0.127308195,-0.721754117,0.470445663,NA
OTAU010579-RA,0.391437542,0.175089515,0.222652281,0.786380961,0.431644334,NA
OTAU010580-RA,0.039935385,-0.001001725,0.090100947,-0.011117811,0.991129453,NA
OTAU010584-RA,0.452037003,-0.339977901,0.22413498,-1.516844456,0.12930596,NA
OTAU010587-RA,0.168729136,0.023153105,0.148482647,0.155931389,0.876087103,NA
OTAU010589-RA,0.492088835,-0.18508962,0.246993283,-0.749371065,0.453633586,NA
OTAU010594-RA,0.182226232,-0.094269994,0.176978465,-0.532663643,0.594266438,NA
OTAU010595-RA,0.166664709,0.090946585,0.199576577,0.455697691,0.648607383,NA
OTAU010622-RA,0.241038541,0.045930563,0.199497833,0.230230885,0.817912364,NA
OTAU010624-RA,0.289192574,-0.219091264,0.214195564,-1.022856212,0.306375835,NA
OTAU010683-RA,0.352882714,0.055633202,0.20216759,0.275183586,0.783175197,NA
OTAU010693-RA,0.110249896,0.259152744,0.174860468,1.482054504,0.138325793,NA
OTAU010695-RA,0.507057152,-0.207981568,0.246028138,-0.845356834,0.397911638,NA
OTAU010702-RA,0.035217645,-0.036466656,0.090361045,-0.403566119,0.686531804,NA
OTAU010703-RA,0.02119296,0.025779829,0.09010007,0.28612441,0.774782836,NA
OTAU010706-RA,0.071993866,0.013091716,0.090583136,0.144527079,0.885084275,NA
OTAU010714-RA,19357.37231,0.362591126,0.245093908,1.479396729,NA,NA
OTAU010725-RA,0.159536014,0.117684709,0.203463001,0.578408402,0.562988423,NA
OTAU010727-RA,0.06424481,-0.027801445,0.09089706,-0.305856375,0.759714003,NA
OTAU010728-RA,0.03392723,0.017699046,0.090333712,0.195929582,0.844665283,NA
OTAU010730-RA,0.108788913,-0.197598994,0.168361067,-1.173662038,0.240530421,NA
OTAU010743-RA,0.315520386,-0.273861886,0.23454945,-1.167608304,0.242964799,NA
OTAU010746-RA,0.647755895,-0.005266548,0.24998949,-0.021067078,0.983192147,NA
OTAU010748-RA,2.878451945,-0.154423847,0.236905226,-0.651838075,NA,NA
OTAU010749-RA,5.410298996,-0.197628875,0.211203686,-0.935726445,NA,NA
OTAU010791-RA,0.050012245,-0.001997131,0.090189748,-0.022143654,0.982333364,NA
OTAU010792-RA,0.166123116,-0.009503621,0.142281783,-0.06679436,0.946745414,NA
OTAU010812-RA,0.200711337,-0.015061769,0.141589213,-0.106376528,0.915283615,NA
OTAU010815-RA,0.577142006,0.126650316,0.225949162,0.560525718,0.575120903,NA
OTAU010829-RA,0.164795889,-0.019538329,0.167269817,-0.116807258,0.907012792,NA
OTAU010861-RA,0.257239135,0.105084948,0.166091564,0.63269287,0.526934227,NA
OTAU010865-RA,0.045590255,-0.035456135,0.090074464,-0.393631378,0.693853212,NA
OTAU010896-RA,0.066256061,-0.002346806,0.090182837,-0.026022754,0.979239189,NA
OTAU010935-RA,0.074441213,0.048602396,0.090172517,0.538993445,0.589891377,NA
OTAU010936-RA,0.476049646,-0.214713559,0.241016378,-0.89086709,0.373000478,NA
OTAU010937-RA,0.142106775,0.024404461,0.092742113,0.263143251,0.792440169,NA
OTAU010938-RA,0.073600125,-0.02027551,0.090222896,-0.224726883,0.82219175,NA
OTAU010948-RA,0.160141223,0.031335622,0.091902597,0.340965579,0.733129495,NA
OTAU010949-RA,0.029869399,-0.031910967,0.090193674,-0.353804939,0.723485072,NA
OTAU010951-RA,0.425636895,-0.130515474,0.249879007,-0.522314682,0.601451248,NA
OTAU010972-RA,0.084873575,0.062460181,0.090809847,0.68781286,0.491570637,NA
OTAU011005-RA,0.044380155,0.013898665,0.090517277,0.153547091,0.877966857,NA
OTAU011025-RA,0.269653424,0.166490934,0.173943088,0.957157518,0.338487756,NA
OTAU011032-RA,0.061584587,0.048127299,0.090335907,0.532759341,0.594200183,NA
OTAU011050-RA,0.46905595,0.161124579,0.240225877,0.670721159,0.502398181,NA
OTAU011068-RA,0.393185272,-0.045626581,0.236378238,-0.19302361,0.846940478,NA
OTAU011081-RA,0.267838124,-0.168796461,0.181416154,-0.930437874,0.352144417,NA
OTAU011091-RA,0.053404789,-0.015826428,0.090590941,-0.1747021,0.861313718,NA
OTAU011102-RA,0.107939426,0.134384057,0.164298988,0.817923826,0.413400684,NA
OTAU011103-RA,0.135674809,-0.032405032,0.119956167,-0.270140609,0.787052082,NA
OTAU011110-RA,1.332875492,-0.423159911,0.206344194,-2.050747843,NA,NA
OTAU011111-RA,0.072434318,0.014439523,0.090205857,0.160073014,0.872823559,NA
OTAU011120-RA,404.313998,-0.62529975,0.19278161,-3.243565343,NA,NA
OTAU011138-RA,0.120224844,-0.163800947,0.137008032,-1.195557258,0.23186938,NA
OTAU011147-RA,139.9191162,0.438264023,0.270535664,1.61998613,NA,NA
OTAU011148-RA,62.0176941,0.509606153,0.267639101,1.904079605,NA,NA
OTAU011152-RA,0.057440068,0.032874581,0.090067283,0.36500025,0.715111219,NA
OTAU011155-RA,0.221191745,0.058259318,0.18561122,0.31387821,0.75361354,NA
OTAU011162-RA,0.123868966,-0.015799138,0.091380631,-0.172893725,0.862734964,NA
OTAU011165-RA,0.033621645,0.032748413,0.090087827,0.363516516,0.716219077,NA
OTAU011169-RA,0.503129037,0.181630283,0.238177589,0.762583432,0.445711869,NA
OTAU011171-RA,0.030562634,-0.032240971,0.090203315,-0.357425571,0.720773236,NA
OTAU011172-RA,0.101154352,0.025770696,0.090453965,0.284904,0.775717692,NA
OTAU011173-RA,0.171160008,0.093879761,0.169262901,0.554638733,0.57914179,NA
OTAU011174-RA,0.512761538,-0.55820135,0.252956854,-2.20670577,0.027334622,NA
OTAU011175-RA,0.37682275,0.13107421,0.197186117,0.664723317,0.506227477,NA
OTAU011176-RA,0.520593808,0.0199026,0.254717719,0.078135909,0.937719943,NA
OTAU011178-RA,0.510361431,-0.539623401,0.221427527,-2.437020396,0.014808844,NA
OTAU011200-RA,0.044810657,0.014296616,0.090490119,0.157990911,0.874463961,NA
OTAU011201-RA,0.197729505,-0.113622934,0.122350472,-0.928667717,0.353061316,NA
OTAU011203-RA,0.349609164,-0.261825624,0.218077354,-1.200608953,0.229902926,NA
OTAU011210-RA,0.197124616,0.022487301,0.116640589,0.192791387,0.847122349,NA
OTAU011211-RA,0.246062787,-0.043371384,0.20678986,-0.20973651,0.833873328,NA
OTAU011213-RA,0.336980214,-0.252343873,0.219739064,-1.148379664,0.250811865,NA
OTAU011218-RA,0.01599283,-0.024657188,0.090176529,-0.273432433,0.784520825,NA
OTAU011219-RA,0.578825724,-0.009651015,0.257008968,-0.037551277,0.970045456,NA
OTAU011226-RA,0.115753906,-0.022093219,0.173184658,-0.127570304,0.898489033,NA
OTAU011244-RA,0.107209238,-0.001587178,0.108144151,-0.014676504,0.988290265,NA
OTAU011248-RA,0.133195719,0.0524573,0.091887859,0.570883909,0.568078339,NA
OTAU011255-RA,0.165663082,0.106880215,0.187674254,0.569498545,0.569017858,NA
OTAU011264-RA,0.0371027,0.001412392,0.090188388,0.015660463,0.987505269,NA
OTAU011274-RA,0.19456008,0.054686454,0.118554456,0.461277083,0.644599825,NA
OTAU011304-RA,0.291468661,0.109940818,0.220344523,0.498949628,0.617814871,NA
OTAU011307-RA,0.037733626,-0.042308941,0.090290654,-0.468586051,0.63936555,NA
OTAU011309-RA,0.027429271,0.031647202,0.09020214,0.350847576,0.725702703,NA
OTAU011314-RA,0.030791543,-0.031657826,0.090124577,-0.351267407,0.725387744,NA
OTAU011315-RA,0.342711698,-0.040776532,0.162739334,-0.250563469,0.802151628,NA
OTAU011318-RA,0.284440897,0.110829216,0.192386547,0.576075708,0.56456401,NA
OTAU011320-RA,0.522849902,0.086498435,0.25692799,0.336664117,0.736370116,NA
OTAU011329-RA,0.584302457,0.022468106,0.236507197,0.094999673,0.924315087,NA
OTAU011362-RA,0.457315546,-0.093884697,0.094777974,-0.990575059,NA,NA
OTAU011368-RA,0.051037424,0.009100229,0.090411971,0.100652924,0.919825983,NA
OTAU011407-RA,0.017171736,-0.025638425,0.090171343,-0.284330077,0.776157439,NA
OTAU011430-RA,0.159650212,0.041874891,0.143459592,0.291893284,0.770368219,NA
OTAU011452-RA,0.637486497,0.244224137,0.267687797,0.912346919,0.361586123,NA
OTAU011473-RA,0.625971073,-0.094686217,0.262634841,-0.360524203,0.718455161,NA
OTAU011492-RA,0.044019623,0.014365643,0.090474887,0.158780442,0.873841858,NA
OTAU011497-RA,0.638750933,-0.124833613,0.231286918,-0.539734864,0.589379893,NA
OTAU011504-RA,0.06595435,-0.016061306,0.090529976,-0.177414231,0.85918303,NA
OTAU011506-RA,0.100284221,0.063523197,0.091328263,0.695548072,0.486711896,NA
OTAU011516-RA,0.557676303,-0.037650539,0.211910149,-0.177672184,0.858980431,NA
OTAU011518-RA,0.056369115,-0.031888791,0.090126053,-0.353824331,0.723470538,NA
OTAU011528-RA,0.365009503,0.200045408,0.180278681,1.109645396,0.267151861,NA
OTAU011538-RA,0.028369886,-0.03164479,0.090149606,-0.351025273,0.725569388,NA
OTAU011547-RA,0.101154352,0.025770696,0.090453965,0.284904,0.775717692,NA
OTAU011548-RA,0.264097328,0.064667596,0.142500134,0.453807264,0.649967555,NA
OTAU011556-RA,0.333799421,-0.061444255,0.186546197,-0.329378226,0.741869823,NA
OTAU011557-RA,0.285561282,-0.067837291,0.121701797,-0.557405831,0.577250182,NA
OTAU011559-RA,0.234560371,0.016747691,0.187439955,0.089349633,0.92880405,NA
OTAU011563-RA,0.230844636,-0.037799533,0.149910736,-0.252146941,0.800927488,NA
OTAU011564-RA,0.507142222,-0.078948653,0.236436122,-0.333911131,0.73844662,NA
OTAU011565-RA,0.041874513,0.032550171,0.090067832,0.361396186,0.717803299,NA
OTAU011573-RA,0.353479695,0.123655096,0.222593833,0.555518966,0.578539741,NA
OTAU011597-RA,0.252641312,-0.196144201,0.227112087,-0.863644926,0.387782977,NA
OTAU011609-RA,0.180382863,-0.029581542,0.158738322,-0.186354134,0.852167058,NA
OTAU011622-RA,0.08334138,0.012728575,0.090562442,0.14055026,0.888225245,NA
OTAU011639-RA,0.317531644,0.112659413,0.234563708,0.480293452,0.631018744,NA
OTAU011641-RA,0.042496159,-0.001065226,0.090094689,-0.011823401,0.990566511,NA
OTAU011642-RA,0.026195596,-0.032125022,0.090148545,-0.356356517,0.721573589,NA
OTAU011645-RA,0.561364803,-0.011522052,0.211242434,-0.054544212,0.956501585,NA
OTAU011647-RA,0.364181083,-0.167570566,0.170828563,-0.980928268,0.326628116,NA
OTAU011648-RA,0.25865433,-0.101510791,0.165670313,-0.612727709,0.540056398,NA
OTAU011652-RA,0.378532967,-0.124502232,0.203367389,-0.612203524,0.540403111,NA
OTAU011665-RA,0.124692595,-0.001560751,0.096907782,-0.016105524,0.987150207,NA
OTAU011666-RA,0.231072652,0.05931546,0.118884862,0.498931982,0.617827303,NA
OTAU011675-RA,0.378743943,0.119779014,0.235376821,0.508881944,0.610834977,NA
OTAU011676-RA,0.206086622,0.126710031,0.159114317,0.796345881,0.425831025,NA
OTAU011677-RA,0.436905995,-0.002586936,0.243464933,-0.010625498,0.991522239,NA
OTAU011682-RA,0.093454641,0.05514046,0.092699475,0.594830339,0.551956885,NA
OTAU011683-RA,0.15881656,-0.079755122,0.158184029,-0.504192003,0.61412646,NA
OTAU011684-RA,0.256404911,0.029741738,0.141083038,0.210810159,0.833035411,NA
OTAU011686-RA,0.547287806,0.21469217,0.241132168,0.890350597,0.373277661,NA
OTAU011687-RA,0.065154995,0.012613259,0.090345236,0.13961178,0.888966733,NA
OTAU011689-RA,0.046146782,-0.046316258,0.090485564,-0.511863513,0.608746536,NA
OTAU011723-RA,0.229480715,0.067292682,0.216557271,0.310738501,0.755999425,NA
OTAU011737-RA,0.207952855,0.154683803,0.178405197,0.867036416,0.385922057,NA
OTAU011745-RA,0.067560775,0.012555511,0.090236429,0.139140159,0.889339394,NA
OTAU011823-RA,0.405304349,0.251214671,0.251205363,1.000037051,0.317292578,NA
OTAU011827-RA,0.575044009,0.064661193,0.194711312,0.3320875,0.739823188,NA
OTAU011849-RA,0.60172632,-0.377331749,0.235269467,-1.603827962,0.108751979,NA
OTAU011856-RA,0.457337147,0.181895285,0.234698155,0.77501796,0.438329047,NA
OTAU011881-RA,0.487457164,0.084880149,0.214983776,0.394821185,0.692974859,NA
OTAU011901-RA,0.269750984,-0.110472935,0.187772987,-0.588332414,0.556309193,NA
OTAU011902-RA,0.058538747,-0.026871949,0.090515169,-0.296877853,0.766559765,NA
OTAU011905-RA,0.174586543,-0.00125593,0.157276852,-0.00798547,0.993628585,NA
OTAU011909-RA,0.268381924,-0.156954662,0.168999352,-0.928729376,0.353029353,NA
OTAU011935-RA,0.030707624,0.00012133,0.090206694,0.001345018,0.998926832,NA
OTAU011959-RA,0.041678167,0.00107166,0.090298203,0.011868012,0.990530919,NA
OTAU011961-RA,0.085761013,0.040003536,0.131736411,0.303663468,0.761384293,NA
OTAU011968-RA,0.094643365,-0.024983806,0.092763899,-0.269326823,0.787678193,NA
OTAU011969-RA,0.60148301,-0.210704969,0.263156007,-0.800684624,0.423314246,NA
OTAU011971-RA,0.536450458,0.3392564,0.261045396,1.29960691,0.19373573,NA
OTAU011977-RA,0.173894325,0.194626541,0.152715852,1.27443575,0.202509029,NA
OTAU012012-RA,0.20465135,0.104405847,0.17985788,0.580490814,0.56158368,NA
OTAU012017-RA,2.130929963,0.284639585,0.19588341,1.453107155,NA,NA
OTAU012032-RA,0.510209047,-0.004651456,0.260571531,-0.017850974,0.98575774,NA
OTAU012040-RA,0.168780242,0.038725344,0.163821982,0.236386736,0.813132588,NA
OTAU012044-RA,0.604016065,-0.217506811,0.239798183,-0.907041111,0.364385057,NA
OTAU012063-RA,0.218869645,0.169634719,0.222674378,0.761806187,0.446175687,NA
OTAU012065-RA,0.078803803,-0.067154597,0.093722377,-0.716526825,0.47366611,NA
OTAU012070-RA,0.260043754,0.008750708,0.123822547,0.070671359,0.943659316,NA
OTAU012071-RA,0.032355751,-0.002324859,0.090190494,-0.02577721,0.97943504,NA
OTAU012074-RA,0.281465988,-0.144817015,0.188453999,-0.768447554,0.442221337,NA
OTAU012090-RA,0.653909892,0.048176396,0.253542929,0.190012778,0.849299118,NA
OTAU012109-RA,0.431838759,-0.238679312,0.254374453,-0.938299066,0.34809074,NA
OTAU012111-RA,0.146419521,0.106638142,0.117718697,0.905872598,0.36500329,NA
OTAU012112-RA,0.399962225,-0.08034811,0.260759588,-0.308130989,0.757982661,NA
OTAU012118-RA,0.044039086,0.045717519,0.090301524,0.506276277,0.612662715,NA
OTAU012119-RA,0.143735177,-0.015603483,0.099585509,-0.156684267,0.875493687,NA
OTAU012122-RA,0.428368137,0.253868891,0.2553627,0.994150246,0.320149726,NA
OTAU012126-RA,0.088825927,0.013109862,0.090328014,0.145136166,0.884603364,NA
OTAU012129-RA,0.194904044,-0.094966257,0.122927248,-0.772540333,0.439794468,NA
OTAU012140-RA,0.342515826,0.117604264,0.218744898,0.537632031,0.590831112,NA
OTAU012144-RA,0.165573106,-0.078806441,0.178992836,-0.440277068,0.659736448,NA
OTAU012148-RA,0.105801842,0.026930826,0.132126012,0.203826826,0.838488829,NA
OTAU012161-RA,0.213292907,0.014824735,0.15611582,0.094959853,0.924346716,NA
OTAU012162-RA,0.179642045,0.120890263,0.20232177,0.597514857,0.550163691,NA
OTAU012173-RA,0.075224607,0.004513112,0.090627608,0.049798423,0.960283023,NA
OTAU012174-RA,0.371016548,-0.033406982,0.171272241,-0.195051937,0.845352288,NA
OTAU012176-RA,812.0103121,-0.290876707,0.270266868,-1.076257365,NA,NA
OTAU012196-RA,0.519362137,0.27757014,0.248772069,1.11576087,0.264524507,NA
OTAU012208-RA,0.378972418,0.16526337,0.212978733,0.775961841,0.437771517,NA
OTAU012209-RA,0.527056901,0.103665077,0.264128199,0.392480156,0.694703471,NA
OTAU012214-RA,0.188660339,-0.028141181,0.093403293,-0.301286818,0.763195792,NA
OTAU012215-RA,0.224933516,-0.497630224,0.212398481,-2.342908581,0.019134071,NA
OTAU012216-RA,40.41025927,-0.829937844,0.237346919,-3.496728953,NA,NA
OTAU012238-RA,0.518729612,-0.32091951,0.21109551,-1.520257394,0.128446298,NA
OTAU012240-RA,0.041141702,0.036155299,0.090410083,0.39990339,0.689227675,NA
OTAU012277-RA,0.644876227,-0.000336002,0.246725247,-0.001361846,0.998913405,NA
OTAU012286-RA,0.222555662,-0.259498673,0.17700385,-1.466062306,0.142631314,NA
OTAU012290-RA,0.060329957,0.022125239,0.090607436,0.244187894,0.807085302,NA
